PV;CV;SP
50.92;20;25
50.88;20;25
50.84;20;25
50.79;20;25
50.75;20;25
50.71;20;25
50.67;20;25
50.63;20;25
50.58;20;25
50.54;20;25
50.5;20;25
50.46;20;25
50.41;20;25
50.37;20;25
50.33;20;25
50.29;20;25
50.25;20;25
50.21;20;25
50.17;20;25
50.13;20;25
50.09;20;25
50.05;20;25
50;20;25
49.96;20;25
49.92;20;25
49.88;20;25
49.84;20;25
49.8;20;25
49.76;20;25
49.72;20;25
49.68;20;25
49.64;20;25
49.59;20;25
49.55;20;25
49.51;20;25
49.47;20;25
49.43;20;25
49.38;20;25
49.34;20;25
49.3;20;25
49.26;20;25
49.22;20;25
49.17;20;25
49.13;20;25
49.09;20;25
49.05;20;25
49.01;20;25
48.97;20;25
48.93;20;25
48.89;20;25
48.85;20;25
48.81;20;25
48.77;20;25
48.72;20;25
48.68;20;25
48.64;20;25
48.6;20;25
48.56;20;25
48.52;20;25
48.48;20;25
48.43;20;25
48.39;20;25
48.35;20;25
48.31;20;25
48.27;20;25
48.23;20;25
48.19;20;25
48.15;20;25
48.11;20;25
48.07;20;25
48.03;20;25
47.99;20;25
47.95;20;25
47.91;20;25
47.87;20;25
47.83;20;25
47.79;20;25
47.75;20;25
47.71;20;25
47.67;20;25
47.63;20;25
47.59;20;25
47.55;20;25
47.51;20;25
47.47;20;25
47.43;20;25
47.4;20;25
47.36;20;25
47.32;20;25
47.28;20;25
47.24;20;25
47.21;20;25
47.17;20;25
47.13;20;25
47.09;20;25
47.05;20;25
47.01;20;25
46.97;20;25
46.93;20;25
46.9;20;25
46.86;20;25
46.82;20;25
46.78;20;25
46.74;20;25
46.7;20;25
46.67;20;25
46.63;20;25
46.59;20;25
46.56;20;25
46.52;20;25
46.48;20;25
46.44;20;25
46.41;20;25
46.37;20;25
46.33;20;25
46.3;20;25
46.26;20;25
46.22;20;25
46.18;20;25
46.15;20;25
46.11;20;25
46.07;20;25
46.04;20;25
46;20;25
45.96;20;25
45.93;20;25
45.89;20;25
45.86;20;25
45.82;20;25
45.78;20;25
45.75;20;25
45.71;20;25
45.68;20;25
45.64;20;25
45.6;20;25
45.57;20;25
45.53;20;25
45.5;20;25
45.46;20;25
45.42;20;25
45.39;20;25
45.35;20;25
45.32;20;25
45.28;20;25
45.25;20;25
45.21;20;25
45.14;20;25
45.14;20;25
45.1;20;25
45.07;20;25
45.03;20;25
44.99;20;25
44.96;20;25
44.92;20;25
44.89;20;25
44.85;20;25
44.78;20;25
44.78;20;25
44.74;20;25
44.71;20;25
44.67;20;25
44.64;20;25
44.6;20;25
44.57;20;25
44.53;20;25
44.5;20;25
44.47;20;25
44.43;20;25
44.4;20;25
44.37;20;25
44.33;20;25
44.3;20;25
44.27;20;25
44.23;20;25
44.2;20;25
44.17;20;25
44.13;20;25
44.1;20;25
44.07;20;25
44.03;20;25
44;20;25
43.97;20;25
43.94;20;25
43.9;20;25
43.87;20;25
43.83;20;25
43.8;20;25
43.77;20;25
43.73;20;25
43.7;20;25
43.66;20;25
43.63;20;25
43.59;20;25
43.56;20;25
43.53;20;25
43.5;20;25
43.47;20;25
43.43;20;25
43.4;20;25
43.37;20;25
43.34;20;25
43.31;20;25
43.28;20;25
43.25;20;25
43.21;20;25
43.18;20;25
43.15;20;25
43.12;20;25
43.09;20;25
43.06;20;25
43.03;20;25
43;20;25
42.96;20;25
42.93;20;25
42.9;20;25
42.87;20;25
42.84;20;25
42.81;20;25
42.78;20;25
42.75;20;25
42.72;20;25
42.69;20;25
42.66;20;25
42.62;20;25
42.59;20;25
42.56;20;25
42.53;20;25
42.5;20;25
42.46;20;25
42.43;20;25
42.4;20;25
42.37;20;25
42.34;20;25
42.3;20;25
42.27;20;25
42.24;20;25
42.21;20;25
42.18;20;25
42.15;20;25
42.12;20;25
42.09;20;25
42.06;20;25
42.03;20;25
42;20;25
41.97;20;25
41.94;20;25
41.91;20;25
41.88;20;25
41.85;20;25
41.82;20;25
41.79;20;25
41.76;20;25
41.73;20;25
41.7;20;25
41.67;20;25
41.64;20;25
41.61;20;25
41.58;20;25
41.55;20;25
41.52;20;25
41.49;20;25
41.46;20;25
41.44;20;25
41.41;20;25
41.38;20;25
41.35;20;25
41.32;20;25
41.29;20;25
41.26;20;25
41.23;20;25
41.2;20;25
41.17;20;25
41.14;20;25
41.11;20;25
41.08;20;25
41.05;20;25
41.02;20;25
40.99;20;25
40.96;20;25
40.93;20;25
40.9;20;25
40.87;20;25
40.84;20;25
40.81;20;25
40.78;20;25
40.75;20;25
40.72;20;25
40.69;20;25
40.66;20;25
40.63;20;25
40.6;20;25
40.57;20;25
40.54;20;25
40.51;20;25
40.48;20;25
40.45;20;25
40.43;20;25
40.4;20;25
40.37;20;25
40.34;20;25
40.32;20;25
40.29;20;25
40.26;20;25
40.23;20;25
40.21;20;25
40.18;20;25
40.15;20;25
40.12;20;25
